0
A1BG
A1BG-AS1
A2M
A2M-AS1
A2ML1
A2ML1-AS2
A2MP1
A3GALT2
A4GALT
A4GNT
AAAS
AACS
AACSP1
AADAC
AADACP1
AADAT
AAGAB
AAK1
AAMDC
AAMP
AANAT
AAR2
AARD
AARS1
AARS2
AARSD1
AASDH
AASDHPPT
AASS
AATBC
AATF
AATK
ABALON
ABAT
ABBA01045074.1
ABCA1
ABCA10
ABCA11P
ABCA12
ABCA13
ABCA17P
ABCA2
ABCA3
ABCA4
ABCA5
ABCA6
ABCA7
ABCA8
ABCA9
ABCB1
ABCB10
ABCB10P3
ABCB10P4
ABCB11
ABCB4
ABCB6
ABCB7
ABCB8
ABCB9
ABCC1
ABCC10
ABCC11
ABCC12
ABCC2
ABCC3
ABCC4
ABCC5
ABCC5-AS1
ABCC6
ABCC6P1
ABCC6P2
ABCC8
ABCC9
ABCD1
ABCD2
ABCD3
ABCD4
ABCE1
ABCF1
ABCF2
ABCF2P1
ABCF3
ABCG1
ABCG2
ABCG4
ABHD1
ABHD10
ABHD11
ABHD11-AS1
ABHD12
ABHD12B
ABHD13
ABHD14A
ABHD14A-ACY1
ABHD14B
ABHD15
ABHD16A
ABHD16B
ABHD17A
ABHD17AP1
ABHD17AP3
ABHD17AP4
ABHD17AP5
ABHD17AP6
ABHD17B
ABHD17C
ABHD18
ABHD2
ABHD3
ABHD4
ABHD5
ABHD6
ABHD8
ABI1
ABI2
ABI3
ABI3BP
ABITRAM
ABL1
ABL2
ABLIM1
ABLIM2
ABLIM3
ABO
ABR
ABRA
ABRACL
ABRAXAS1
ABRAXAS2
ABT1
ABT1P1
ABTB1
ABTB2
AC000058.1
AC000065.1
AC000065.2
AC000068.1
AC000068.2
AC000068.3
AC000072.1
AC000078.1
AC000085.1
AC000089.1
AC000093.1
AC000095.1
AC000120.1
AC000120.2
AC000120.3
AC000120.4
AC000123.1
AC000123.2
AC000123.3
AC000403.1
AC001226.1
AC001226.2
AC002044.1
AC002044.2
AC002044.3
AC002056.1
AC002059.1
AC002059.2
AC002059.3
AC002064.2
AC002064.4
AC002066.1
AC002069.2
AC002070.1
AC002072.1
AC002074.1
AC002075.2
AC002076.1
AC002091.1
AC002091.2
AC002094.1
AC002094.2
AC002094.4
AC002094.5
AC002115.1
AC002116.1
AC002116.2
AC002128.1
AC002306.1
AC002310.1
AC002310.2
AC002310.3
AC002310.4
AC002310.5
AC002316.1
AC002347.1
AC002347.2
AC002350.2
AC002351.1
AC002378.1
AC002398.2
AC002401.4
AC002451.1
AC002451.2
AC002456.1
AC002456.2
AC002460.2
AC002463.1
AC002467.1
AC002470.1
AC002470.2
AC002472.1
AC002472.2
AC002472.3
AC002480.1
AC002480.2
AC002504.1
AC002511.1
AC002519.1
AC002519.2
AC002524.1
AC002540.1
AC002542.4
AC002542.6
AC002550.1
AC002550.2
AC002551.1
AC002553.1
AC002553.2
AC002558.1
AC002558.3
AC002985.1
AC002996.1
AC003002.1
AC003002.2
AC003002.3
AC003005.1
AC003005.2
AC003006.1
AC003035.1
AC003035.2
AC003043.1
AC003070.2
AC003071.1
AC003072.1
AC003072.2
AC003077.1
AC003084.1
AC003086.1
AC003092.1
AC003093.1
AC003101.1
AC003101.2
AC003102.1
AC003666.1
AC003681.1
AC003682.1
AC003688.2
AC003956.1
AC003957.1
AC003958.2
AC003965.1
AC003965.2
AC003975.1
AC003986.3
AC003988.1
AC003991.1
AC003991.2
AC004000.1
AC004012.1
AC004014.2
AC004024.1
AC004034.1
AC004039.1
AC004057.1
AC004066.1
AC004067.1
AC004069.1
AC004076.1
AC004076.2
AC004079.1
AC004079.4
AC004080.12
AC004080.13
AC004080.15
AC004080.2
AC004083.1
AC004112.1
AC004129.2
AC004129.3
AC004130.2
AC004148.1
AC004151.1
AC004156.1
AC004160.1
AC004221.1
AC004223.2
AC004223.3
AC004223.4
AC004224.1
AC004224.2
AC004231.1
AC004232.2
AC004233.2
AC004233.3
AC004241.1
AC004241.2
AC004241.3
AC004241.4
AC004241.5
AC004263.1
AC004263.2
AC004264.1
AC004264.2
AC004381.1
AC004381.4
AC004383.1
AC004386.1
AC004386.6
AC004408.1
AC004408.2
AC004449.1
AC004453.1
AC004453.2
AC004461.3
AC004466.1
AC004466.2
AC004466.3
AC004470.2
AC004471.1
AC004471.2
AC004477.1
AC004477.3
AC004490.1
AC004491.1
AC004492.1
AC004494.1
AC004522.1
AC004522.4
AC004522.5
AC004522.6
AC004528.2
AC004540.1
AC004542.2
AC004543.1
AC004551.1
AC004552.1
AC004554.1
AC004554.2
AC004584.3
AC004585.1
AC004590.1
AC004593.1
AC004596.1
AC004623.1
AC004678.1
AC004678.2
AC004687.2
AC004687.3
AC004691.2
AC004692.1
AC004704.1
AC004706.1
AC004706.3
AC004707.1
AC004707.2
AC004771.1
AC004771.2
AC004771.3
AC004771.4
AC004775.1
AC004777.1
AC004784.1
AC004797.1
AC004801.2
AC004801.3
AC004801.4
AC004801.6
AC004801.7
AC004803.1
AC004812.2
AC004815.1
AC004816.1
AC004816.2
AC004817.3
AC004817.4
AC004817.5
AC004825.2
AC004825.3
AC004828.2
AC004832.3
AC004832.5
AC004832.6
AC004834.1
AC004835.1
AC004837.1
AC004837.2
AC004837.4
AC004839.1
AC004839.2
AC004840.1
AC004846.1
AC004846.2
AC004849.1
AC004854.2
AC004865.2
AC004877.1
AC004877.2
AC004882.4
AC004884.1
AC004890.1
AC004890.2
AC004893.1
AC004893.3
AC004895.1
AC004900.1
AC004908.1
AC004908.2
AC004908.3
AC004910.1
AC004917.1
AC004918.1
AC004918.5
AC004921.1
AC004921.2
AC004922.1
AC004923.1
AC004923.4
AC004925.1
AC004938.2
AC004943.1
AC004943.2
AC004943.3
AC004947.1
AC004947.3
AC004948.1
AC004949.1
AC004951.1
AC004951.2
AC004951.3
AC004951.4
AC004967.1
AC004967.2
AC004969.1
AC004973.1
AC004974.1
AC004975.2
AC004980.1
AC004980.3
AC004980.5
AC004982.1
AC004982.2
AC004986.1
AC004987.2
AC004988.1
AC004990.1
AC004997.1
AC005000.1
AC005000.2
AC005005.1
AC005005.3
AC005005.4
AC005006.1
AC005014.1
AC005014.2
AC005014.3
AC005019.1
AC005020.2
AC005033.1
AC005034.3
AC005034.4
AC005034.5
AC005034.6
AC005034.7
AC005037.1
AC005037.2
AC005040.2
AC005041.1
AC005041.2
AC005041.3
AC005041.4
AC005041.5
AC005042.1
AC005042.2
AC005046.1
AC005046.2
AC005050.1
AC005050.2
AC005052.1
AC005052.2
AC005062.1
AC005070.3
AC005072.1
AC005076.1
AC005076.2
AC005076.3
AC005077.1
AC005077.2
AC005077.4
AC005081.1
AC005082.1
AC005082.2
AC005083.1
AC005089.1
AC005091.1
AC005094.1
AC005099.1
AC005102.1
AC005104.1
AC005104.2
AC005144.1
AC005154.1
AC005154.2
AC005154.3
AC005154.5
AC005156.1
AC005162.2
AC005165.1
AC005180.1
AC005189.1
AC005219.1
AC005220.1
AC005224.1
AC005224.2
AC005224.3
AC005225.2
AC005225.3
AC005225.4
AC005229.4
AC005234.2
AC005244.1
AC005252.4
AC005253.1
AC005253.2
AC005255.1
AC005256.1
AC005258.1
AC005258.2
AC005261.1
AC005261.2
AC005261.3
AC005261.4
AC005261.5
AC005262.1
AC005262.2
AC005264.1
AC005277.1
AC005280.1
AC005280.2
AC005280.3
AC005288.1
AC005291.1
AC005291.2
AC005296.1
AC005304.1
AC005304.2
AC005304.3
AC005306.1
AC005307.1
AC005323.1
AC005323.2
AC005324.3
AC005324.4
AC005324.5
AC005329.1
AC005329.3
AC005332.1
AC005332.2
AC005332.3
AC005332.4
AC005332.5
AC005332.6
AC005332.7
AC005336.1
AC005336.3
AC005339.1
AC005343.1
AC005343.4
AC005351.1
AC005355.1
AC005355.2
AC005358.1
AC005363.1
AC005363.2
AC005383.1
AC005391.1
AC005392.1
AC005392.2
AC005393.1
AC005400.1
AC005410.1
AC005410.2
AC005412.1
AC005476.1
AC005476.2
AC005479.1
AC005479.2
AC005480.1
AC005481.1
AC005487.1
AC005495.1
AC005498.2
AC005498.3
AC005514.1
AC005519.1
AC005520.3
AC005520.4
AC005520.5
AC005520.7
AC005521.1
AC005523.1
AC005523.2
AC005524.1
AC005529.1
AC005531.1
AC005532.1
AC005532.2
AC005534.1
AC005534.2
AC005537.2
AC005538.2
AC005540.1
AC005546.1
AC005551.1
AC005562.1
AC005578.1
AC005586.1
AC005586.2
AC005592.1
AC005593.1
AC005606.1
AC005606.2
AC005609.1
AC005609.3
AC005609.4
AC005609.5
AC005614.1
AC005614.2
AC005618.1
AC005618.4
AC005622.1
AC005632.2
AC005632.3
AC005632.6
AC005670.1
AC005670.2
AC005670.3
AC005674.1
AC005674.2
AC005682.1
AC005682.2
AC005695.1
AC005695.3
AC005696.1
AC005696.2
AC005696.3
AC005696.4
AC005699.1
AC005702.1
AC005702.2
AC005702.3
AC005703.4
AC005703.5
AC005722.1
AC005722.3
AC005725.1
AC005726.1
AC005726.2
AC005726.3
AC005726.4
AC005730.2
AC005730.3
AC005740.1
AC005740.4
AC005740.5
AC005746.1
AC005747.1
AC005753.2
AC005759.1
AC005772.1
AC005775.1
AC005776.1
AC005776.2
AC005785.1
AC005785.2
AC005786.1
AC005786.2
AC005786.3
AC005786.4
AC005789.1
AC005790.1
AC005821.1
AC005821.2
AC005822.1
AC005828.1
AC005828.4
AC005828.6
AC005829.1
AC005829.2
AC005831.1
AC005832.3
AC005832.4
AC005833.1
AC005833.2
AC005837.1
AC005837.3
AC005837.4
AC005838.3
AC005839.1
AC005840.1
AC005840.2
AC005840.3
AC005840.4
AC005841.1
AC005863.1
AC005865.1
AC005865.2
AC005884.1
AC005884.2
AC005899.2
AC005899.5
AC005899.7
AC005899.8
AC005899.9
AC005906.2
AC005908.3
AC005911.1
AC005912.1
AC005912.2
AC005914.1
AC005921.3
AC005921.4
AC005921.5
AC005943.1
AC005943.2
AC005944.1
AC005954.1
AC005954.2
AC005962.1
AC005962.2
AC005972.1
AC005972.3
AC006001.1
AC006001.2
AC006001.3
AC006001.4
AC006008.1
AC006011.2
AC006011.3
AC006017.1
AC006020.1
AC006023.3
AC006026.1
AC006027.1
AC006030.1
AC006033.1
AC006033.2
AC006041.1
AC006042.1
AC006042.2
AC006042.3
AC006058.1
AC006058.2
AC006058.3
AC006058.4
AC006059.1
AC006059.2
AC006059.4
AC006059.5
AC006062.1
AC006064.2
AC006064.3
AC006064.4
AC006064.5
AC006064.6
AC006065.4
AC006077.2
AC006111.1
AC006111.2
AC006111.3
AC006115.2
AC006116.10
AC006116.11
AC006116.12
AC006116.2
AC006116.3
AC006116.4
AC006116.5
AC006116.6
AC006116.7
AC006116.8
AC006116.9
AC006122.1
AC006128.1
AC006130.3
AC006141.1
AC006144.2
AC006148.1
AC006148.2
AC006153.1
AC006159.1
AC006159.2
AC006160.1
AC006195.1
AC006197.2
AC006206.2
AC006210.2
AC006213.1
AC006213.2
AC006213.3
AC006213.4
AC006213.5
AC006213.6
AC006213.7
AC006230.1
